image_path,crop,disease,label,severity,for_severity_label
datasets\BellPepper_Healthy\2260546d-20e8-4602-b7cf-a42f21492ae3___JR_HL 7805.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\226a6fd3-6624-4360-8637-3755f4acd3fb___JR_HL 5898.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\228e2afd-54a4-4097-8489-916c608361a9___JR_HL 7690.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\22eaa182-bd24-47f0-a2f8-e7bcfff9163a___JR_HL 5907.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\234945aa-456b-4f88-856c-40ea3dacf0d7___JR_HL 5889.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2359f487-7e4a-4480-a788-72fbc570afba___JR_HL 7739.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2384d372-37c9-4979-9245-7ee4f25bce11___JR_HL 8141.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\238821ef-0422-4edf-a574-d3df77b42ac5___JR_HL 5835.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\24711a2b-ec05-461e-913c-6cc65ec3b87e___JR_HL 8648.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2492565a-7851-43ab-a1c2-41b3e0117b4a___JR_HL 7701.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\24eb97a4-6671-48dd-96f7-3f2c86e80e21___JR_HL 5928.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\253b8420-d8a7-4278-8f5c-b1a0dd709138___JR_HL 8214.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\25586e4c-0cba-4db9-8bab-4a6353f097e9___JR_HL 8335.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\25f0c780-fe79-473f-914a-d7201eb2a3c1___JR_HL 8512.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2602f312-da1f-47eb-9c50-dcd4cba09d7d___JR_HL 7975.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2608d280-4972-4d30-9aba-23eec0f149f3___JR_HL 7841.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\261f9a0f-eccc-41fb-be35-cabed2531059___JR_HL 8722.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\264428d4-7bc0-437e-b4ee-0ee67a742304___JR_HL 5890.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\265d5430-3017-440a-b4f3-abfa0d2cbaed___JR_HL 7608.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\26605bb8-e0b1-4232-b4bb-a4aba0b47edd___JR_HL 8777.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\26973212-3931-4a98-909f-4607af0142e2___JR_HL 8131.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\26eac7c9-e388-4110-b3c6-aaaebd7b0d8e___JR_HL 8566.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\27036eec-40be-4b6c-b67d-9ef95b9794cf___JR_HL 8455.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2761c538-7810-4721-9130-226b18c05a3f___JR_HL 7962.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\277eb282-4e80-4da6-8efe-740354fa368e___JR_HL 5995.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\279a5c86-76d2-4c9d-9293-9ce666ced419___JR_HL 7893.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\27a57823-95ed-4619-ac8c-25270fd0b030___JR_HL 7630.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2853ccb3-5c5e-49b9-a2ff-988224505f23___JR_HL 7851.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\28bb4671-65da-465d-9322-3727e363f13a___JR_HL 7964.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\28cb1970-1ca2-452a-ace6-cd98f1aeb57c___JR_HL 8886.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\28e50a98-883a-418d-bbcb-01b8e44a11b5___JR_HL 8160.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\29596d82-86a8-4747-b019-b7bfa6e75ba0___JR_HL 8569.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\296be9fb-0c43-48a4-9d05-8d906fee9c16___JR_HL 8643.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\297f886b-edfb-4116-bbd0-0c45ad0ae26f___JR_HL 8206.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\29a30b3d-e893-4459-988c-974bc7b5cf36___JR_HL 8772.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\29cf454c-6b7d-45e7-929c-0136afb7ca39___JR_HL 8149.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2a42396f-f9a9-47cc-9dd7-7149faf1e0e2___JR_HL 8544.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2a510a2e-0e15-4ee3-9a66-a7bc27710c91___JR_HL 7704.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2a5eb7c8-4c8b-43a6-9448-b3983beef06c___JR_HL 8248.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2a5fb2e8-b104-438e-9b40-822c3e01d3fb___JR_HL 8247.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2accd1d7-e6b4-4114-9f8b-11130d583320___JR_HL 8841.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2b0eaba8-5c38-4eb2-8629-7b967cfd2b20___JR_HL 8062.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2b19425c-51fd-498a-ad3d-d8875bd29923___JR_HL 8099.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2b4a81ee-5ce9-497d-93b4-5804aad10c1c___JR_HL 7782.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2b7b288c-141a-495f-9df0-3199a2815c9a___JR_HL 8731.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2ba359a8-68ff-4f4b-9c8d-10cab127b257___JR_HL 8294.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2bd72641-4eea-4cf4-99b4-37815f06f096___JR_HL 5984.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2bf8e05e-8a65-4cf7-8171-3013044c1e9c___JR_HL 8209.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2c76bbee-0033-4186-bdc6-3f70092c4046___JR_HL 6000.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2c8d77dd-0173-41d0-9e95-9e11092af9a8___JR_HL 8737.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2c8dc060-822b-4027-afb0-ed2284ff471b___JR_HL 8800.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d117ef0-5705-4814-b191-1d184204452f___JR_HL 7744.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d34f331-50b9-4d90-851c-4b0d2ebc4f31___JR_HL 8724.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d53efe9-0845-4091-97b5-9ca7001e04c9___JR_HL 7758.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d5f93aa-ee53-49eb-ac82-cd0d4b9359c6___JR_HL 8481.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d71f791-64fd-4f1a-97f6-812780014edd___JR_HL 7653.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d7a6a97-2425-4644-8821-2788ac9d0d18___JR_HL 8157.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d909414-0496-462b-b972-0ae16ee8f1e9___JR_HL 8061.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2d93ee5a-6562-49c4-82fd-f5fbc950f4df___JR_HL 5943.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2ddd4ad3-221e-4400-a188-0c5ae7a18403___JR_HL 8154.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2e28e6a0-2e0b-4284-a9f5-74e5dfac142d___JR_HL 8451.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2e7bcbb2-4e05-4b27-aebc-1e442eb58268___JR_HL 8514.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2e9037ac-b030-4837-bf2f-56b89c4b66bf___JR_HL 7603.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2f070e21-3a24-435f-9122-10fb62f44c16___JR_HL 5824.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2f2aa4d8-cb43-4745-8cac-7560829ba950___JR_HL 8020.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2f305bea-28f3-4f9d-8338-b2370ccd8da8___JR_HL 7806.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2f9b8f31-1d11-4559-9899-cfe9f92bcc2c___JR_HL 8406.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2fa76dae-f2a2-4527-b7c7-3c6f5b74a8e7___JR_HL 8114.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2fb934df-b92d-4ede-8700-72a4c5a40f04___JR_HL 8839.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\2fefe600-7bb1-4edd-86e7-0847c9e0e33c___JR_HL 8750.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\30017b31-dbab-47e3-9c73-78864b785972___JR_HL 5905.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\30d8ce3b-74d6-4dea-a70b-7fd4896d36ce___JR_HL 8350.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\30f972e1-6b7e-4ec1-bf77-10ceedf095bf___JR_HL 8378.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\31123ed4-ec77-4c22-8a11-0fa1efbdf2bc___JR_HL 8540.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\31186a00-f246-4438-9ae7-f0b36aa9596e___JR_HL 7884.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\31394cd0-c576-4d84-9318-63e7a4ee4170___JR_HL 8640.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\31d3fd73-b756-4d79-9774-3ddb034f8fd5___JR_HL 8582.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\31dce414-c0de-4355-b10e-953ac45623f0___JR_HL 8034.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\322bea7e-a6c3-4c86-99f5-76c2225243cc___JR_HL 5929.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3290a3a9-07b9-40a0-948b-3c346ee4e202___JR_HL 5920.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\32aa6f21-cdb9-41a8-8135-cd07c9341b25___JR_HL 5961.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\32ad9931-dd83-42be-9502-d0cf967048f9___JR_HL 8255.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\32c5b4b4-9380-4ea6-90fb-099e569c7390___JR_HL 8413.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\32f0cd4f-3786-4fc6-84e0-4ffb72e96741___JR_HL 8155.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3306b49b-e3b3-4450-8609-ae44ab2b6593___bell-pepper-plant-61726.jpg,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\33227b26-600a-49ad-ad1c-2667442fcbc2___JR_HL 8882.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\334c47a8-60bc-4021-a186-6f0d73624dd4___JR_HL 8354.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3350cc79-a559-4204-aade-92eb31916006___JR_HL 8901.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3355f3b6-7d93-4409-9e6f-6344b660e70f___JR_HL 8349.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\337c9b27-d3a4-4e15-b61d-0ff21f717a45___JR_HL 7943.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\338ebacf-1cf2-48e7-a69a-708b37f4210b___JR_HL 8821.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\342c87ae-db00-4ba8-9029-a91ba10b4d77___JR_HL 8397.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\344a9b3a-0748-4fb0-9622-83be2ebfccf1___JR_HL 8574.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\346a8afc-772b-4d9d-a4ad-e1aaec6227bc___JR_HL 8730.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\34e28d62-4a58-4090-8454-e060a48c195c___JR_HL 8082.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3502c57a-2c09-45e7-9cb6-96dd57f301a1___JR_HL 7981.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\350cc75f-850d-42c3-8312-9cdad63697ab___JR_HL 8587.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\35390f28-2e9e-4f2c-b84e-cc1a7ad55fa8___JR_HL 8708.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\354ec641-1c12-4440-8dd5-635d169d484e___JR_HL 8139.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3564ffeb-efdb-41c5-b0c0-bc4ff12fbbbc___JR_HL 5924.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\359fd210-bc58-413b-9367-df218023b037___JR_HL 8638.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\35bac1bd-0af2-45ad-a1c0-4b19dc070240___JR_HL 7950.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\35c7f0ff-2b3b-4d07-be50-08ff0edfc51f___JR_HL 7625.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\35f2cedd-7967-4ae8-9e69-c86a8cd0c20d___JR_HL 7579.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\36391acd-9e10-4c5f-b6fc-3f4ce491dbe7___JR_HL 8637.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\365b9977-fab1-4a4b-9807-605151f9db3e___JR_HL 7766.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\36601aca-8bb5-4a68-91a5-4d11641250e0___JR_HL 8419.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3688ae98-5f85-4df3-a51f-07ad8707d5a5___JR_HL 8751.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\36a22116-062b-462c-9fed-37e5d2e4bc8b___JR_HL 8338.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\36e6c861-dfbe-4452-bb94-be96ad479290___JR_HL 8086.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\37507496-06e8-484e-b389-aa3bfed56be1___JR_HL 5935.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\37829073-ac95-4e17-a0d2-56bfb8358ebf___JR_HL 7819.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\37a48c05-400a-487c-a64d-d90da02d0ef8___JR_HL 7961.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\38182511-f92e-4719-abc9-ff5514ece384___JR_HL 8549.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\38564aaf-7804-4360-b723-a37342660aa1___JR_HL 7670.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\389063cb-adf2-412a-b9d3-94ff948d7353___JR_HL 5880.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\38a78908-7a67-47ac-9f08-43cdd3f17fc8___JR_HL 6010.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\38a83def-19c0-4d20-99a7-b1a43d7f929f___JR_HL 5897.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\38f909e5-e943-48fd-b34b-20aa755082ee___JR_HL 8213.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3905568b-2ddd-4c71-bfc9-16bc8f2c3119___JR_HL 8008.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\39139a8a-d5ff-4f48-8b43-085cf6f34d77___JR_HL 7778.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3949ee17-d163-4713-bcaa-523e87cd3871___JR_HL 8109.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3959822d-97f0-4fff-8272-43e8471aaf60___JR_HL 7832.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\39a9b2a4-a7c6-4735-b605-5ac7600444ea___JR_HL 8641.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\39dc2c23-1b45-427f-8ad1-0ff66ae887b9___JR_HL 7559.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\39f9b3aa-9424-4f3c-9988-1b576a23eb93___JR_HL 5908.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3a559a37-6880-497c-9b19-cc9c00657f6b___JR_HL 8048.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3a66348b-a6b7-42ee-9411-9575a4240c6f___JR_HL 8627.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3a7cac14-10d7-4e76-b737-c2d77e0968f7___JR_HL 8486.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3acd00fb-4abe-4762-8a73-07c909a5883d___JR_HL 7736.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3b0f8dbb-905b-4bdc-b4c6-231a22a47287___JR_HL 7610.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3b5f6152-09c6-4458-8e7a-fb0b1ff43ee8___JR_HL 5851.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3b79de24-6a09-4d8d-a49e-610438a4de32___JR_HL 8606.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3b8c55fd-ddd6-4ab6-94e8-3be93b1728eb___JR_HL 5963.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3ba0eff1-bb0f-4624-8693-1890087db1d3___JR_HL 8510.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3ba519c0-340f-4cef-bbea-fcb67645868e___JR_HL 7828.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3bcf009f-b16c-4b7e-83e0-d0859bb10dde___JR_HL 8408.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3be55250-5873-46f7-a55c-e16ec36a300d___JR_HL 8773.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3bf6ef5b-f492-4aee-ae35-bd5a0260fdaf___JR_HL 7988.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3bf92c1d-5e79-4c88-98b1-3fdfea7645a6___JR_HL 8162.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3c02c8e5-b648-40ad-b119-0d9f66fc2b6c___JR_HL 8146.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3c3ae39d-c397-4ad0-a95f-88d46cd15427___JR_HL 8210.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3c9b066f-f4c0-4060-8d3b-e303d2262d73___JR_HL 7947.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3c9d9b2b-23de-48f6-98cf-cedf3d86359b___JR_HL 7599.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3cd9a770-3405-44a1-bf8d-9eb6d42bc0be___JR_HL 7642.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3d9886b0-d3cc-42d2-a41a-ec934b971bc9___JR_HL 8775.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3d9eb50c-3739-4e37-987b-c70a398741e5___JR_HL 8308.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL 8611.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3dbd080a-21d0-4fb0-8c31-9638c6030943___JR_HL 5817.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3e26a2d8-a7f6-4d3f-bcb7-63ab63b0ff39___JR_HL 8043.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3e2945ba-7e94-4faa-9877-5133350e8733___JR_HL 7640.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3e2a611a-ecf1-4bf2-ba73-5a0a2b4151a0___JR_HL 8458.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3e3596ca-16dd-4ccb-883d-0b777fd7a645___JR_HL 8592.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3e75d3f9-4e1b-4f09-94e2-e55a9c4d860e___JR_HL 5978.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3ede2904-b21a-4b6a-940b-062c21ff71fa___JR_HL 7613.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3f257cf2-a8ad-4a82-8114-2d70fbdcbed9___JR_HL 8181.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3f3b903c-cfeb-4574-8be7-1580296d7c2f___JR_HL 5865.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\3fa34390-5e39-4858-a1e3-53c914782b84___JR_HL 8610.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\401e43fb-f5f5-40b7-9fe8-d466ecb233c7___JR_HL 8137.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\40b05b00-37a9-42c7-b98f-39ec77a58003___JR_HL 7773.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4173faa6-34ef-4759-a763-4102f8f5f2d5___JR_HL 8542.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\41b94c99-7063-42dc-9ce7-22ff087317e9___JR_HL 7696.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4265d731-d90c-42e8-961d-5784472b4e95___JR_HL 7794.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\42f083e2-272d-4f83-ad9a-573ee90e50ec___Screen Shot 2015-05-06 at 4.01.13 PM.png,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\430b823b-4972-4577-b032-eb121d241777___JR_HL 5939.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\432a3897-5e80-45d6-b795-4fa206a58e26___JR_HL 8595.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\433b061f-73ad-430f-9ad8-f6fc4c7577af___JR_HL 7941.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\433c68d1-9786-48a5-94a2-7dcfea91c5b6___JR_HL 8159.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\434ee8ff-f082-4836-a729-2bf9b889e5d0___JR_HL 8262.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\439acdce-2761-4e9b-8db5-9b204395b2fa___JR_HL 8136.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\447aa7fa-b251-4687-a25d-bf314eaf3f7e___JR_HL 8063.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4498790b-0f2a-42bd-be32-509229d8593c___JR_HL 8667.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\44b451a2-318d-4329-a54b-fc44ea29ccfe___JR_HL 8147.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\44d816b4-561d-4b73-be20-be408093c5fa___JR_HL 8077.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\452dd2b2-6d8e-46d5-a791-6e693fd9354b___JR_HL 8887.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4531baee-70c8-4504-82f1-5cb38c857928___JR_HL 8710.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\455ad7ef-7e80-469d-87c2-70e4fcf4eaa3___JR_HL 8799.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\457abc75-46bc-41a9-8490-e9f6d19a48f3___JR_HL 8508.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\458e551e-4674-4f35-8d75-8c5de29b35b9___JR_HL 5999.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\45a537fb-d9ba-4813-86bd-eb1510f3cd57___JR_HL 8767.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\45b8562f-264b-4cc0-b108-83fcfb301adb___JR_HL 5822.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\460fc45d-55be-443f-b36d-bcaf8a8bfe6e___JR_HL 8080.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4652c2fe-d7b7-430a-986b-d63820123cc8___JR_HL 8764.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\465aba86-91a2-490d-a8e9-9d6dbb04988f___JR_HL 8301.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\4696cbe7-0515-4dbf-a3f6-067d6358816f___JR_HL 8443.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\46b55f82-ee0c-4db8-98da-710f0423c1b9___JR_HL 8389.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\46c8faee-096a-47c5-94d1-b23c0a68fb56___JR_HL 7587.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\46e9256c-6590-4ad9-b6d3-c0c140ab0bd3___JR_HL 7887.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\46ee2cd9-3312-43de-928e-6b9de2f01e82___JR_HL 7658.JPG,bellpepper,healthy,0,0.0,0
datasets\BellPepper_Healthy\47299b1d-0dbc-4ecd-80c3-3c0561ad48d3___JR_HL 8889.JPG,bellpepper,healthy,0,0.0,0
